,Year,Country,NumAthletes
1060,2001,"China, Macao Special Administrative Region",0
1061,2001,Colombia,0
1062,2001,Costa Rica,0
1063,2001,Croatia,0
1064,2001,Cyprus,0
1065,2001,Czechia,9
1066,2001,Denmark,5
1067,2001,Ecuador,0
1068,2001,El Salvador,0
1069,2001,Estonia,0
1070,2001,Finland,2
1071,2001,France,47
1072,2001,Georgia,4
1073,2001,Germany,17
1074,2001,Greece,1
1075,2001,Guam,0
1076,2001,Guatemala,0
1077,2001,Honduras,0
1078,2001,Hungary,5
1079,2001,Iceland,0
1080,2001,India,0
1081,2001,Indonesia,5
1082,2001,Iran (Islamic Republic of),0
1083,2001,Iraq,0
1084,2001,Ireland,0
1085,2001,Israel,0
1086,2001,Italy,27
1087,2001,Japan,14
1088,2001,Jordan,0
1089,2001,Kazakhstan,0
1090,2001,Kuwait,0
1091,2001,Latvia,0
1092,2001,Lebanon,0
1093,2001,Lithuania,0
1094,2001,Luxembourg,0
1095,2001,Malaysia,11
1096,2001,Mauritius,0
1097,2001,Mexico,1
1098,2001,Mongolia,0
1099,2001,Nepal,0
1100,2001,Netherlands,8
1101,2001,New Zealand,1
1102,2001,Nigeria,0
1103,2001,Norway,4
1104,2001,Pakistan,0
1105,2001,Peru,0
1106,2001,Philippines,4
1107,2001,Poland,7
1108,2001,Portugal,0
1109,2001,Puerto Rico,0
1110,2001,Republic of Korea,13
1111,2001,Romania,0
1112,2001,Russia,31
1113,2001,Saudi Arabia,0
1114,2001,Serbia,0
1115,2001,Singapore,0
1116,2001,Slovakia,3
1117,2001,Slovenia,17
1118,2001,South Africa,0
1119,2001,Spain,11
1120,2001,Sweden,9
1121,2001,Switzerland,14
1122,2001,Taiwan,5
1123,2001,Thailand,0
1124,2001,The former Yugoslav Republic of Macedonia,0
1125,2001,Turkey,0
1126,2001,Ukraine,13
1127,2001,United Kingdom,29
1128,2001,United States of America,12
1129,2001,Uzbekistan,0
1130,2001,Venezuela (Bolivarian Republic of),0
1131,2002,Andorra,0
1132,2002,Argentina,0
1133,2002,Australia,1
1134,2002,Austria,15
1135,2002,Azerbaijan,0
1136,2002,Belarus,2
1137,2002,Belgium,1
1138,2002,Botswana,0
1139,2002,Brazil,5
1140,2002,Brunei Darussalam,0
1141,2002,Bulgaria,0
1142,2002,Cambodia,0
1143,2002,Canada,2
1144,2002,Chile,0
1145,2002,China,6
1146,2002,"China, Hong Kong Special Administrative Region",6
1147,2002,"China, Macao Special Administrative Region",0
1148,2002,Colombia,0
1149,2002,Costa Rica,0
1150,2002,Croatia,1
1151,2002,Cyprus,0
1152,2002,Czechia,12
1153,2002,Denmark,2
1154,2002,Ecuador,0
1155,2002,El Salvador,0
1156,2002,Estonia,0
1157,2002,Finland,0
1158,2002,France,48
1159,2002,Georgia,5
1160,2002,Germany,15
1161,2002,Greece,1
1162,2002,Guam,0
1163,2002,Guatemala,0
1164,2002,Honduras,0
1165,2002,Hungary,4
1166,2002,Iceland,0
1167,2002,India,1
1168,2002,Indonesia,6
1169,2002,Iran (Islamic Republic of),4
1170,2002,Iraq,0
1171,2002,Ireland,0
1172,2002,Israel,0
1173,2002,Italy,32
1174,2002,Japan,11
1175,2002,Jordan,0
1176,2002,Kazakhstan,2
1177,2002,Kuwait,0
1178,2002,Latvia,0
1179,2002,Lebanon,0
1180,2002,Lithuania,0
1181,2002,Luxembourg,0
1182,2002,Malaysia,2
1183,2002,Mauritius,0
1184,2002,Mexico,0
1185,2002,Mongolia,0
1186,2002,Nepal,0
1187,2002,Netherlands,7
1188,2002,New Zealand,1
1189,2002,Nigeria,0
1190,2002,Norway,5
1191,2002,Pakistan,0
1192,2002,Peru,0
1193,2002,Philippines,6
1194,2002,Poland,1
1195,2002,Portugal,0
1196,2002,Puerto Rico,0
1197,2002,Republic of Korea,9
1198,2002,Romania,0
1199,2002,Russia,48
1200,2002,Saudi Arabia,0
1201,2002,Serbia,0
1202,2002,Singapore,0
1203,2002,Slovakia,2
1204,2002,Slovenia,17
1205,2002,South Africa,2
1206,2002,Spain,10
1207,2002,Sweden,5
1208,2002,Switzerland,15
1209,2002,Taiwan,4
1210,2002,Thailand,0
1211,2002,The former Yugoslav Republic of Macedonia,0
1212,2002,Turkey,0
1213,2002,Ukraine,20
1214,2002,United Kingdom,18
1215,2002,United States of America,11
1216,2002,Uzbekistan,0
1217,2002,Venezuela (Bolivarian Republic of),0
1218,2003,Andorra,0
1219,2003,Argentina,0
1220,2003,Australia,1
1221,2003,Austria,21
1222,2003,Azerbaijan,0
1223,2003,Belarus,0
1224,2003,Belgium,4
1225,2003,Botswana,0
1226,2003,Brazil,0
1227,2003,Brunei Darussalam,0
1228,2003,Bulgaria,1
1229,2003,Cambodia,0
1230,2003,Canada,3
1231,2003,Chile,0
1232,2003,China,19
1233,2003,"China, Hong Kong Special Administrative Region",14
1234,2003,"China, Macao Special Administrative Region",0
1235,2003,Colombia,0
1236,2003,Costa Rica,0
1237,2003,Croatia,0
1238,2003,Cyprus,0
1239,2003,Czechia,12
1240,2003,Denmark,0
1241,2003,Ecuador,0
1242,2003,El Salvador,0
1243,2003,Estonia,0
1244,2003,Finland,2
1245,2003,France,66
1246,2003,Georgia,1
1247,2003,Germany,18
1248,2003,Greece,1
1249,2003,Guam,0
1250,2003,Guatemala,0
1251,2003,Honduras,0
1252,2003,Hungary,2
1253,2003,Iceland,0
1254,2003,India,0
1255,2003,Indonesia,7
1256,2003,Iran (Islamic Republic of),0
1257,2003,Iraq,0
1258,2003,Ireland,0
1259,2003,Israel,1
1260,2003,Italy,34
1261,2003,Japan,12
1262,2003,Jordan,0
1263,2003,Kazakhstan,0
1264,2003,Kuwait,0
1265,2003,Latvia,0
1266,2003,Lebanon,0
1267,2003,Lithuania,0
1268,2003,Luxembourg,0
1269,2003,Malaysia,1
1270,2003,Mauritius,0
1271,2003,Mexico,0
1272,2003,Mongolia,3
1273,2003,Nepal,0
1274,2003,Netherlands,7
1275,2003,New Zealand,1
1276,2003,Nigeria,0
1277,2003,Norway,3
1278,2003,Pakistan,0
1279,2003,Peru,0
1280,2003,Philippines,6
1281,2003,Poland,3
1282,2003,Portugal,3
1283,2003,Puerto Rico,0
1284,2003,Republic of Korea,7
1285,2003,Romania,0
1286,2003,Russia,54
1287,2003,Saudi Arabia,0
1288,2003,Serbia,0
1289,2003,Singapore,0
1290,2003,Slovakia,9
1291,2003,Slovenia,23
1292,2003,South Africa,0
1293,2003,Spain,15
1294,2003,Sweden,9
1295,2003,Switzerland,13
1296,2003,Taiwan,6
1297,2003,Thailand,0
1298,2003,The former Yugoslav Republic of Macedonia,2
1299,2003,Turkey,0
1300,2003,Ukraine,15
1301,2003,United Kingdom,28
1302,2003,United States of America,10
1303,2003,Uzbekistan,0
1304,2003,Venezuela (Bolivarian Republic of),3
1305,2004,Andorra,0
1306,2004,Argentina,0
1307,2004,Australia,5
1308,2004,Austria,29
1309,2004,Azerbaijan,0
1310,2004,Belarus,1
1311,2004,Belgium,15
1312,2004,Botswana,0
1313,2004,Brazil,1
1314,2004,Brunei Darussalam,0
1315,2004,Bulgaria,0
1316,2004,Cambodia,0
1317,2004,Canada,0
1318,2004,Chile,0
1319,2004,China,21
1320,2004,"China, Hong Kong Special Administrative Region",11
1321,2004,"China, Macao Special Administrative Region",0
1322,2004,Colombia,0
1323,2004,Costa Rica,0
1324,2004,Croatia,0
1325,2004,Cyprus,0
1326,2004,Czechia,14
1327,2004,Denmark,6
1328,2004,Ecuador,0
1329,2004,El Salvador,0
1330,2004,Estonia,0
1331,2004,Finland,0
1332,2004,France,75
1333,2004,Georgia,0
1334,2004,Germany,21
1335,2004,Greece,6
1336,2004,Guam,0
1337,2004,Guatemala,0
1338,2004,Honduras,0
1339,2004,Hungary,1
1340,2004,Iceland,0
1341,2004,India,1
1342,2004,Indonesia,7
1343,2004,Iran (Islamic Republic of),0
1344,2004,Iraq,0
1345,2004,Ireland,0
1346,2004,Israel,1
1347,2004,Italy,30
1348,2004,Japan,13
1349,2004,Jordan,0
1350,2004,Kazakhstan,2
1351,2004,Kuwait,0
1352,2004,Latvia,0
1353,2004,Lebanon,0
1354,2004,Lithuania,0
1355,2004,Luxembourg,0
1356,2004,Malaysia,0
1357,2004,Mauritius,0
1358,2004,Mexico,0
1359,2004,Mongolia,0
1360,2004,Nepal,0
1361,2004,Netherlands,10
1362,2004,New Zealand,3
1363,2004,Nigeria,0
1364,2004,Norway,2
1365,2004,Pakistan,0
1366,2004,Peru,0
1367,2004,Philippines,8
1368,2004,Poland,13
1369,2004,Portugal,5
1370,2004,Puerto Rico,0
1371,2004,Republic of Korea,9
1372,2004,Romania,0
1373,2004,Russia,20
1374,2004,Saudi Arabia,0
1375,2004,Serbia,0
1376,2004,Singapore,0
1377,2004,Slovakia,9
1378,2004,Slovenia,20
1379,2004,South Africa,0
1380,2004,Spain,17
1381,2004,Sweden,9
1382,2004,Switzerland,12
1383,2004,Taiwan,6
1384,2004,Thailand,0
1385,2004,The former Yugoslav Republic of Macedonia,0
1386,2004,Turkey,0
1387,2004,Ukraine,11
1388,2004,United Kingdom,25
1389,2004,United States of America,8
1390,2004,Uzbekistan,0
1391,2004,Venezuela (Bolivarian Republic of),3
1392,2005,Andorra,0
1393,2005,Argentina,1
1394,2005,Australia,5
1395,2005,Austria,26
1396,2005,Azerbaijan,0
1397,2005,Belarus,3
1398,2005,Belgium,14
1399,2005,Botswana,0
1400,2005,Brazil,5
1401,2005,Brunei Darussalam,0
1402,2005,Bulgaria,12
1403,2005,Cambodia,0
1404,2005,Canada,0
1405,2005,Chile,0
1406,2005,China,12
1407,2005,"China, Hong Kong Special Administrative Region",6
1408,2005,"China, Macao Special Administrative Region",0
1409,2005,Colombia,0
1410,2005,Costa Rica,0
1411,2005,Croatia,3
1412,2005,Cyprus,0
1413,2005,Czechia,18
1414,2005,Denmark,3
1415,2005,Ecuador,0
1416,2005,El Salvador,0
1417,2005,Estonia,0
1418,2005,Finland,2
1419,2005,France,77
1420,2005,Georgia,0
1421,2005,Germany,23
1422,2005,Greece,0
1423,2005,Guam,0
1424,2005,Guatemala,0
1425,2005,Honduras,0
1426,2005,Hungary,2
1427,2005,Iceland,0
1428,2005,India,2
1429,2005,Indonesia,5
1430,2005,Iran (Islamic Republic of),0
1431,2005,Iraq,0
1432,2005,Ireland,0
1433,2005,Israel,0
1434,2005,Italy,21
1435,2005,Japan,17
1436,2005,Jordan,0
1437,2005,Kazakhstan,3
1438,2005,Kuwait,0
1439,2005,Latvia,0
1440,2005,Lebanon,0
1441,2005,Lithuania,0
1442,2005,Luxembourg,0
1443,2005,Malaysia,4
1444,2005,Mauritius,0
1445,2005,Mexico,0
1446,2005,Mongolia,0
1447,2005,Nepal,0
1448,2005,Netherlands,8
1449,2005,New Zealand,1
1450,2005,Nigeria,0
1451,2005,Norway,6
1452,2005,Pakistan,0
1453,2005,Peru,0
1454,2005,Philippines,0
1455,2005,Poland,8
1456,2005,Portugal,6
1457,2005,Puerto Rico,0
1458,2005,Republic of Korea,9
1459,2005,Romania,0
1460,2005,Russia,58
1461,2005,Saudi Arabia,0
1462,2005,Serbia,2
1463,2005,Singapore,0
1464,2005,Slovakia,6
1465,2005,Slovenia,17
1466,2005,South Africa,0
1467,2005,Spain,16
1468,2005,Sweden,11
1469,2005,Switzerland,15
1470,2005,Taiwan,3
1471,2005,Thailand,0
1472,2005,The former Yugoslav Republic of Macedonia,1
1473,2005,Turkey,0
1474,2005,Ukraine,26
1475,2005,United Kingdom,17
1476,2005,United States of America,9
1477,2005,Uzbekistan,0
1478,2005,Venezuela (Bolivarian Republic of),6
1479,2006,Andorra,0
1480,2006,Argentina,1
1481,2006,Australia,10
1482,2006,Austria,28
1483,2006,Azerbaijan,0
1484,2006,Belarus,1
1485,2006,Belgium,13
1486,2006,Botswana,0
1487,2006,Brazil,3
1488,2006,Brunei Darussalam,0
1489,2006,Bulgaria,14
1490,2006,Cambodia,0
1491,2006,Canada,2
1492,2006,Chile,0
1493,2006,China,16
1494,2006,"China, Hong Kong Special Administrative Region",4
1495,2006,"China, Macao Special Administrative Region",0
1496,2006,Colombia,0
1497,2006,Costa Rica,0
1498,2006,Croatia,6
1499,2006,Cyprus,0
1500,2006,Czechia,12
1501,2006,Denmark,2
1502,2006,Ecuador,1
1503,2006,El Salvador,0
1504,2006,Estonia,0
1505,2006,Finland,2
1506,2006,France,66
1507,2006,Georgia,0
1508,2006,Germany,22
1509,2006,Greece,4
1510,2006,Guam,0
1511,2006,Guatemala,0
1512,2006,Honduras,0
1513,2006,Hungary,2
1514,2006,Iceland,0
1515,2006,India,1
1516,2006,Indonesia,20
1517,2006,Iran (Islamic Republic of),0
1518,2006,Iraq,0
1519,2006,Ireland,0
1520,2006,Israel,0
1521,2006,Italy,27
1522,2006,Japan,14
1523,2006,Jordan,0
1524,2006,Kazakhstan,1
1525,2006,Kuwait,0
1526,2006,Latvia,0
1527,2006,Lebanon,0
1528,2006,Lithuania,0
1529,2006,Luxembourg,1
1530,2006,Malaysia,16
1531,2006,Mauritius,0
1532,2006,Mexico,0
1533,2006,Mongolia,0
1534,2006,Nepal,0
1535,2006,Netherlands,11
1536,2006,New Zealand,3
1537,2006,Nigeria,0
1538,2006,Norway,3
1539,2006,Pakistan,0
1540,2006,Peru,0
1541,2006,Philippines,4
1542,2006,Poland,8
1543,2006,Portugal,5
1544,2006,Puerto Rico,0
1545,2006,Republic of Korea,13
1546,2006,Romania,0
1547,2006,Russia,50
1548,2006,Saudi Arabia,0
1549,2006,Serbia,1
1550,2006,Singapore,0
1551,2006,Slovakia,8
1552,2006,Slovenia,16
1553,2006,South Africa,0
1554,2006,Spain,7
1555,2006,Sweden,11
1556,2006,Switzerland,13
1557,2006,Taiwan,2
1558,2006,Thailand,2
1559,2006,The former Yugoslav Republic of Macedonia,0
1560,2006,Turkey,6
1561,2006,Ukraine,28
1562,2006,United Kingdom,23
1563,2006,United States of America,2
1564,2006,Uzbekistan,0
1565,2006,Venezuela (Bolivarian Republic of),6
1566,2007,Andorra,0
1567,2007,Argentina,0
1568,2007,Australia,6
1569,2007,Austria,26
1570,2007,Azerbaijan,0
1571,2007,Belarus,0
1572,2007,Belgium,16
1573,2007,Botswana,0
1574,2007,Brazil,5
1575,2007,Brunei Darussalam,0
1576,2007,Bulgaria,7
1577,2007,Cambodia,0
1578,2007,Canada,1
1579,2007,Chile,0
1580,2007,China,15
1581,2007,"China, Hong Kong Special Administrative Region",4
1582,2007,"China, Macao Special Administrative Region",0
1583,2007,Colombia,0
1584,2007,Costa Rica,0
1585,2007,Croatia,3
1586,2007,Cyprus,0
1587,2007,Czechia,20
1588,2007,Denmark,0
1589,2007,Ecuador,0
1590,2007,El Salvador,0
1591,2007,Estonia,0
1592,2007,Finland,1
1593,2007,France,74
1594,2007,Georgia,0
1595,2007,Germany,21
1596,2007,Greece,3
1597,2007,Guam,0
1598,2007,Guatemala,0
1599,2007,Honduras,0
1600,2007,Hungary,4
1601,2007,Iceland,0
1602,2007,India,0
1603,2007,Indonesia,1
1604,2007,Iran (Islamic Republic of),11
1605,2007,Iraq,0
1606,2007,Ireland,0
1607,2007,Israel,0
1608,2007,Italy,22
1609,2007,Japan,26
1610,2007,Jordan,0
1611,2007,Kazakhstan,2
1612,2007,Kuwait,0
1613,2007,Latvia,0
1614,2007,Lebanon,0
1615,2007,Lithuania,0
1616,2007,Luxembourg,1
1617,2007,Malaysia,0
1618,2007,Mauritius,0
1619,2007,Mexico,5
1620,2007,Mongolia,0
1621,2007,Nepal,0
1622,2007,Netherlands,10
1623,2007,New Zealand,1
1624,2007,Nigeria,0
1625,2007,Norway,5
1626,2007,Pakistan,0
1627,2007,Peru,0
1628,2007,Philippines,0
1629,2007,Poland,22
1630,2007,Portugal,0
1631,2007,Puerto Rico,0
1632,2007,Republic of Korea,6
1633,2007,Romania,12
1634,2007,Russia,38
1635,2007,Saudi Arabia,0
1636,2007,Serbia,0
1637,2007,Singapore,0
1638,2007,Slovakia,7
1639,2007,Slovenia,15
1640,2007,South Africa,1
1641,2007,Spain,8
1642,2007,Sweden,4
1643,2007,Switzerland,14
1644,2007,Taiwan,5
1645,2007,Thailand,0
1646,2007,The former Yugoslav Republic of Macedonia,4
1647,2007,Turkey,6
1648,2007,Ukraine,30
1649,2007,United Kingdom,22
1650,2007,United States of America,4
1651,2007,Uzbekistan,0
1652,2007,Venezuela (Bolivarian Republic of),8
1653,2008,Andorra,0
1654,2008,Argentina,1
1655,2008,Australia,3
1656,2008,Austria,29
1657,2008,Azerbaijan,0
1658,2008,Belarus,4
1659,2008,Belgium,12
1660,2008,Botswana,0
1661,2008,Brazil,5
1662,2008,Brunei Darussalam,0
1663,2008,Bulgaria,7
1664,2008,Cambodia,0
1665,2008,Canada,20
1666,2008,Chile,0
1667,2008,China,15
1668,2008,"China, Hong Kong Special Administrative Region",0
1669,2008,"China, Macao Special Administrative Region",0
1670,2008,Colombia,0
1671,2008,Costa Rica,1
1672,2008,Croatia,0
1673,2008,Cyprus,0
1674,2008,Czechia,10
1675,2008,Denmark,0
1676,2008,Ecuador,0
1677,2008,El Salvador,0
1678,2008,Estonia,0
1679,2008,Finland,1
1680,2008,France,83
1681,2008,Georgia,0
1682,2008,Germany,15
1683,2008,Greece,1
1684,2008,Guam,0
1685,2008,Guatemala,0
1686,2008,Honduras,0
1687,2008,Hungary,5
1688,2008,Iceland,0
1689,2008,India,0
1690,2008,Indonesia,0
1691,2008,Iran (Islamic Republic of),0
1692,2008,Iraq,0
1693,2008,Ireland,0
1694,2008,Israel,0
1695,2008,Italy,18
1696,2008,Japan,15
1697,2008,Jordan,0
1698,2008,Kazakhstan,9
1699,2008,Kuwait,0
1700,2008,Latvia,2
1701,2008,Lebanon,0
1702,2008,Lithuania,0
1703,2008,Luxembourg,0
1704,2008,Malaysia,0
1705,2008,Mauritius,0
1706,2008,Mexico,2
1707,2008,Mongolia,0
1708,2008,Nepal,0
1709,2008,Netherlands,10
1710,2008,New Zealand,0
1711,2008,Nigeria,0
1712,2008,Norway,7
1713,2008,Pakistan,0
1714,2008,Peru,0
1715,2008,Philippines,0
1716,2008,Poland,12
1717,2008,Portugal,0
1718,2008,Puerto Rico,0
1719,2008,Republic of Korea,6
1720,2008,Romania,6
1721,2008,Russia,88
1722,2008,Saudi Arabia,0
1723,2008,Serbia,2
1724,2008,Singapore,0
1725,2008,Slovakia,4
1726,2008,Slovenia,17
1727,2008,South Africa,1
1728,2008,Spain,14
1729,2008,Sweden,3
1730,2008,Switzerland,16
1731,2008,Taiwan,0
1732,2008,Thailand,0
1733,2008,The former Yugoslav Republic of Macedonia,0
1734,2008,Turkey,1
1735,2008,Ukraine,29
1736,2008,United Kingdom,18
1737,2008,United States of America,26
1738,2008,Uzbekistan,0
1739,2008,Venezuela (Bolivarian Republic of),10
1740,2009,Andorra,2
1741,2009,Argentina,1
1742,2009,Australia,3
1743,2009,Austria,25
1744,2009,Azerbaijan,0
1745,2009,Belarus,1
1746,2009,Belgium,13
1747,2009,Botswana,0
1748,2009,Brazil,3
1749,2009,Brunei Darussalam,0
1750,2009,Bulgaria,4
1751,2009,Cambodia,0
1752,2009,Canada,9
1753,2009,Chile,1
1754,2009,China,9
1755,2009,"China, Hong Kong Special Administrative Region",2
1756,2009,"China, Macao Special Administrative Region",0
1757,2009,Colombia,0
1758,2009,Costa Rica,1
1759,2009,Croatia,1
1760,2009,Cyprus,0
1761,2009,Czechia,13
1762,2009,Denmark,0
1763,2009,Ecuador,0
1764,2009,El Salvador,0
1765,2009,Estonia,0
1766,2009,Finland,2
1767,2009,France,59
1768,2009,Georgia,0
1769,2009,Germany,18
1770,2009,Greece,1
1771,2009,Guam,0
1772,2009,Guatemala,0
1773,2009,Honduras,0
1774,2009,Hungary,11
1775,2009,Iceland,0
1776,2009,India,0
1777,2009,Indonesia,0
1778,2009,Iran (Islamic Republic of),0
1779,2009,Iraq,0
1780,2009,Ireland,0
1781,2009,Israel,4
1782,2009,Italy,21
1783,2009,Japan,26
1784,2009,Jordan,0
1785,2009,Kazakhstan,0
1786,2009,Kuwait,0
1787,2009,Latvia,1
1788,2009,Lebanon,0
1789,2009,Lithuania,0
1790,2009,Luxembourg,1
1791,2009,Malaysia,0
1792,2009,Mauritius,0
1793,2009,Mexico,2
1794,2009,Mongolia,0
1795,2009,Nepal,0
1796,2009,Netherlands,18
1797,2009,New Zealand,7
1798,2009,Nigeria,0
1799,2009,Norway,6
1800,2009,Pakistan,0
1801,2009,Peru,0
1802,2009,Philippines,0
1803,2009,Poland,19
1804,2009,Portugal,1
1805,2009,Puerto Rico,0
1806,2009,Republic of Korea,10
1807,2009,Romania,6
1808,2009,Russia,47
1809,2009,Saudi Arabia,0
1810,2009,Serbia,1
1811,2009,Singapore,0
1812,2009,Slovakia,10
1813,2009,Slovenia,15
1814,2009,South Africa,0
1815,2009,Spain,14
1816,2009,Sweden,9
1817,2009,Switzerland,17
1818,2009,Taiwan,0
1819,2009,Thailand,0
1820,2009,The former Yugoslav Republic of Macedonia,0
1821,2009,Turkey,6
1822,2009,Ukraine,22
1823,2009,United Kingdom,15
1824,2009,United States of America,26
1825,2009,Uzbekistan,0
1826,2009,Venezuela (Bolivarian Republic of),5
1827,2010,Andorra,0
1828,2010,Argentina,0
1829,2010,Australia,3
1830,2010,Austria,27
1831,2010,Azerbaijan,0
1832,2010,Belarus,6
1833,2010,Belgium,13
1834,2010,Botswana,0
1835,2010,Brazil,4
1836,2010,Brunei Darussalam,0
1837,2010,Bulgaria,4
1838,2010,Cambodia,0
1839,2010,Canada,13
1840,2010,Chile,4
1841,2010,China,21
1842,2010,"China, Hong Kong Special Administrative Region",2
1843,2010,"China, Macao Special Administrative Region",0
1844,2010,Colombia,2
1845,2010,Costa Rica,1
1846,2010,Croatia,1
1847,2010,Cyprus,0
1848,2010,Czechia,7
1849,2010,Denmark,1
1850,2010,Ecuador,2
1851,2010,El Salvador,0
1852,2010,Estonia,0
1853,2010,Finland,0
1854,2010,France,57
1855,2010,Georgia,0
1856,2010,Germany,16
1857,2010,Greece,2
1858,2010,Guam,0
1859,2010,Guatemala,0
1860,2010,Honduras,0
1861,2010,Hungary,8
1862,2010,Iceland,0
1863,2010,India,0
1864,2010,Indonesia,0
1865,2010,Iran (Islamic Republic of),5
1866,2010,Iraq,0
1867,2010,Ireland,1
1868,2010,Israel,1
1869,2010,Italy,25
1870,2010,Japan,26
1871,2010,Jordan,0
1872,2010,Kazakhstan,3
1873,2010,Kuwait,0
1874,2010,Latvia,1
1875,2010,Lebanon,0
1876,2010,Lithuania,2
1877,2010,Luxembourg,0
1878,2010,Malaysia,0
1879,2010,Mauritius,0
1880,2010,Mexico,0
1881,2010,Mongolia,0
1882,2010,Nepal,0
1883,2010,Netherlands,20
1884,2010,New Zealand,5
1885,2010,Nigeria,0
1886,2010,Norway,5
1887,2010,Pakistan,0
1888,2010,Peru,0
1889,2010,Philippines,0
1890,2010,Poland,21
1891,2010,Portugal,0
1892,2010,Puerto Rico,0
1893,2010,Republic of Korea,23
1894,2010,Romania,4
1895,2010,Russia,62
1896,2010,Saudi Arabia,0
1897,2010,Serbia,0
1898,2010,Singapore,0
1899,2010,Slovakia,7
1900,2010,Slovenia,14
1901,2010,South Africa,0
1902,2010,Spain,10
1903,2010,Sweden,6
1904,2010,Switzerland,22
1905,2010,Taiwan,2
1906,2010,Thailand,0
1907,2010,The former Yugoslav Republic of Macedonia,0
1908,2010,Turkey,0
1909,2010,Ukraine,24
1910,2010,United Kingdom,16
1911,2010,United States of America,23
1912,2010,Uzbekistan,0
1913,2010,Venezuela (Bolivarian Republic of),6
1914,2011,Andorra,0
1915,2011,Argentina,5
1916,2011,Australia,1
1917,2011,Austria,24
1918,2011,Azerbaijan,0
1919,2011,Belarus,0
1920,2011,Belgium,9
1921,2011,Botswana,0
1922,2011,Brazil,5
1923,2011,Brunei Darussalam,0
1924,2011,Bulgaria,1
1925,2011,Cambodia,0
1926,2011,Canada,28
1927,2011,Chile,1
1928,2011,China,19
1929,2011,"China, Hong Kong Special Administrative Region",3
1930,2011,"China, Macao Special Administrative Region",0
1931,2011,Colombia,1
1932,2011,Costa Rica,1
1933,2011,Croatia,0
1934,2011,Cyprus,0
1935,2011,Czechia,13
1936,2011,Denmark,0
1937,2011,Ecuador,5
1938,2011,El Salvador,0
1939,2011,Estonia,0
1940,2011,Finland,2
1941,2011,France,54
1942,2011,Georgia,2
1943,2011,Germany,27
1944,2011,Greece,0
1945,2011,Guam,0
1946,2011,Guatemala,0
1947,2011,Honduras,1
1948,2011,Hungary,6
1949,2011,Iceland,0
1950,2011,India,0
1951,2011,Indonesia,12
1952,2011,Iran (Islamic Republic of),0
1953,2011,Iraq,1
1954,2011,Ireland,2
1955,2011,Israel,4
1956,2011,Italy,24
1957,2011,Japan,31
1958,2011,Jordan,1
1959,2011,Kazakhstan,9
1960,2011,Kuwait,0
1961,2011,Latvia,1
1962,2011,Lebanon,2
1963,2011,Lithuania,3
1964,2011,Luxembourg,0
1965,2011,Malaysia,4
1966,2011,Mauritius,0
1967,2011,Mexico,7
1968,2011,Mongolia,0
1969,2011,Nepal,0
1970,2011,Netherlands,17
1971,2011,New Zealand,0
1972,2011,Nigeria,0
1973,2011,Norway,4
1974,2011,Pakistan,0
1975,2011,Peru,0
1976,2011,Philippines,0
1977,2011,Poland,15
1978,2011,Portugal,2
1979,2011,Puerto Rico,0
1980,2011,Republic of Korea,10
1981,2011,Romania,0
1982,2011,Russia,52
1983,2011,Saudi Arabia,0
1984,2011,Serbia,1
1985,2011,Singapore,0
1986,2011,Slovakia,8
1987,2011,Slovenia,18
1988,2011,South Africa,3
1989,2011,Spain,17
1990,2011,Sweden,5
1991,2011,Switzerland,20
1992,2011,Taiwan,5
1993,2011,Thailand,2
1994,2011,The former Yugoslav Republic of Macedonia,1
1995,2011,Turkey,4
1996,2011,Ukraine,25
1997,2011,United Kingdom,19
1998,2011,United States of America,50
1999,2011,Uzbekistan,0
2000,2011,Venezuela (Bolivarian Republic of),3
2001,2012,Andorra,0
2002,2012,Argentina,2
2003,2012,Australia,2
2004,2012,Austria,27
2005,2012,Azerbaijan,7
2006,2012,Belarus,0
2007,2012,Belgium,10
2008,2012,Botswana,0
2009,2012,Brazil,0
2010,2012,Brunei Darussalam,0
2011,2012,Bulgaria,0
2012,2012,Cambodia,0
2013,2012,Canada,15
2014,2012,Chile,1
2015,2012,China,18
2016,2012,"China, Hong Kong Special Administrative Region",3
2017,2012,"China, Macao Special Administrative Region",0
2018,2012,Colombia,0
2019,2012,Costa Rica,0
2020,2012,Croatia,0
2021,2012,Cyprus,0
2022,2012,Czechia,15
2023,2012,Denmark,2
2024,2012,Ecuador,4
2025,2012,El Salvador,0
2026,2012,Estonia,0
2027,2012,Finland,4
2028,2012,France,49
2029,2012,Georgia,0
2030,2012,Germany,33
2031,2012,Greece,1
2032,2012,Guam,0
2033,2012,Guatemala,0
2034,2012,Honduras,0
2035,2012,Hungary,4
2036,2012,Iceland,0
2037,2012,India,0
2038,2012,Indonesia,5
2039,2012,Iran (Islamic Republic of),1
2040,2012,Iraq,0
2041,2012,Ireland,0
2042,2012,Israel,1
2043,2012,Italy,17
2044,2012,Japan,39
2045,2012,Jordan,0
2046,2012,Kazakhstan,1
2047,2012,Kuwait,0
2048,2012,Latvia,0
2049,2012,Lebanon,0
2050,2012,Lithuania,3
2051,2012,Luxembourg,0
2052,2012,Malaysia,2
2053,2012,Mauritius,0
2054,2012,Mexico,8
2055,2012,Mongolia,3
2056,2012,Nepal,0
2057,2012,Netherlands,11
2058,2012,New Zealand,0
2059,2012,Nigeria,0
2060,2012,Norway,5
2061,2012,Pakistan,0
2062,2012,Peru,0
